date,lat,lon,soil_moisture_l1,soil_moisture_l2
2016-08-25,30.5,79.25,0.42072806,0.42197418
2016-08-25,30.5,79.5,0.4071774,0.4063314
2016-08-25,30.5,79.75,0.34152985,0.33865356
2016-08-25,30.5,80.0,0.31443152,0.31927618
2016-08-25,30.75,79.0,0.4273777,0.40213013
2016-08-25,30.75,79.25,0.39803886,0.39388657
2016-08-25,30.75,79.5,0.3425776,0.35621515
2016-08-25,30.75,79.75,0.4431057,0.4640293
2016-08-25,30.75,80.0,0.19917679,0.25994492
2016-08-25,31.0,79.0,0.32146072,0.3121395
2016-08-25,31.0,79.25,0.32686615,0.33176613
2016-08-25,31.0,79.5,0.26422247,0.2985649
2016-08-25,31.0,79.75,0.17377472,0.2689705
2016-08-25,31.0,80.0,0.12722397,0.25201035
2016-08-26,30.25,79.0,0.47009087,0.4809494
2016-08-26,30.25,79.25,0.4754448,0.48054886
2016-08-26,30.25,79.5,0.45299402,0.4547933
2016-08-26,30.25,79.75,0.44927216,0.44920158
2016-08-26,30.25,80.0,0.46835518,0.4625225
2016-08-26,30.5,79.0,0.43570837,0.43253326
2016-08-26,30.5,79.25,0.43315506,0.42424774
2016-08-26,30.5,79.5,0.41491106,0.41127354
2016-08-26,30.5,79.75,0.3453509,0.3403066
2016-08-26,30.5,80.0,0.31367493,0.31678644
2016-08-26,30.75,79.0,0.43551064,0.40105438
2016-08-26,30.75,79.25,0.4036026,0.39265823
2016-08-26,30.75,79.5,0.3431511,0.35450235
2016-08-26,30.75,79.75,0.44135475,0.46173477
2016-08-26,30.75,80.0,0.18980789,0.25559807
2016-08-26,31.0,79.0,0.3243103,0.30936813
2016-08-26,31.0,79.25,0.3260975,0.32997513
2016-08-26,31.0,79.5,0.26081976,0.29654565
2016-08-26,31.0,79.75,0.16799164,0.2661209
2016-08-26,31.0,80.0,0.119314194,0.2497406
2016-08-27,30.25,79.0,0.47240448,0.47581863
2016-08-27,30.25,79.25,0.47343063,0.47683907
2016-08-27,30.25,79.5,0.4605433,0.457016
2016-08-27,30.25,79.75,0.4569149,0.45488358
2016-08-27,30.25,80.0,0.4752674,0.46858597
2016-08-27,30.5,79.0,0.438001,0.4344088
2016-08-27,30.5,79.25,0.44216284,0.43498358
2016-08-27,30.5,79.5,0.42295754,0.41965485
2016-08-27,30.5,79.75,0.35498556,0.34874472
2016-08-27,30.5,80.0,0.3249804,0.31912866
2016-08-27,30.75,79.0,0.44226265,0.41018677
2016-08-27,30.75,79.25,0.41275215,0.3969822
2016-08-27,30.75,79.5,0.35528055,0.3563665
2016-08-27,30.75,79.75,0.4510975,0.46199608
2016-08-27,30.75,80.0,0.19379807,0.25248528
2016-08-27,31.0,79.0,0.33530426,0.31196213
2016-08-27,31.0,79.25,0.33117485,0.32962418
2016-08-27,31.0,79.5,0.26312003,0.29500452
2016-08-27,31.0,79.75,0.16938591,0.2635727
2016-08-27,31.0,80.0,0.1202755,0.24779892
2016-08-28,30.25,79.0,0.45906067,0.47009277
2016-08-28,30.25,79.25,0.45643997,0.47026825
2016-08-28,30.25,79.5,0.44844308,0.45131174
2016-08-28,30.25,79.75,0.4485283,0.45015526
2016-08-28,30.25,80.0,0.47013855,0.46648216
2016-08-28,30.5,79.0,0.4255155,0.43218866
2016-08-28,30.5,79.25,0.4235611,0.4313825
2016-08-28,30.5,79.5,0.407174,0.41193306
2016-08-28,30.5,79.75,0.33644867,0.34184518
2016-08-28,30.5,80.0,0.31450906,0.31870016
2016-08-28,30.75,79.0,0.4380436,0.41038132
2016-08-28,30.75,79.25,0.4072361,0.39865112
2016-08-28,30.75,79.5,0.35038757,0.35713196
2016-08-28,30.75,79.75,0.4433174,0.4622059
2016-08-28,30.75,80.0,0.18852615,0.25012016
2016-08-28,31.0,79.0,0.33321762,0.31505966
2016-08-28,31.0,79.25,0.33130264,0.3306389
2016-08-28,31.0,79.5,0.26358923,0.29445395
2016-08-28,31.0,79.75,0.1675415,0.26146698
2016-08-28,31.0,80.0,0.11935234,0.24607277
2016-08-29,30.25,79.0,0.45467186,0.46322632
2016-08-29,30.25,79.25,0.45937347,0.46365547
2016-08-29,30.25,79.5,0.44681677,0.45093918
2016-08-29,30.25,79.75,0.4497223,0.4492798
2016-08-29,30.25,80.0,0.4739704,0.46719742
2016-08-29,30.5,79.0,0.42786917,0.4275055
2016-08-29,30.5,79.25,0.41952515,0.42339835
2016-08-29,30.5,79.5,0.39857143,0.40355343
2016-08-29,30.5,79.75,0.32393137,0.3321673
2016-08-29,30.5,80.0,0.30642447,0.31435904
2016-08-29,30.75,79.0,0.4396553,0.40787697
2016-08-29,30.75,79.25,0.40441704,0.39660072
2016-08-29,30.75,79.5,0.3405126,0.35440698
2016-08-29,30.75,79.75,0.4304104,0.45873642
2016-08-29,30.75,80.0,0.17462349,0.24639702
2016-08-29,31.0,79.0,0.33328247,0.31425667
2016-08-29,31.0,79.25,0.3314438,0.3306427
2016-08-29,31.0,79.5,0.26091638,0.29364014
2016-08-29,31.0,79.75,0.15774536,0.25932693
2016-08-29,31.0,80.0,0.11005783,0.2441616
2016-08-30,30.25,79.0,0.47901917,0.46541214
2016-08-30,30.25,79.25,0.46736526,0.47837448
2016-08-30,30.25,79.5,0.43964133,0.45923996
2016-08-30,30.25,79.75,0.4542961,0.45467758
2016-08-30,30.25,80.0,0.48137093,0.47400665
2016-08-30,30.5,79.0,0.44527817,0.43472925
2016-08-30,30.5,79.25,0.43517432,0.42981467
2016-08-30,30.5,79.5,0.41068098,0.40706974
2016-08-30,30.5,79.75,0.33649316,0.33100381
2016-08-30,30.5,80.0,0.31989798,0.314106
2016-08-30,30.75,79.0,0.4463234,0.417099
2016-08-30,30.75,79.25,0.4145832,0.40020752
2016-08-30,30.75,79.5,0.35508093,0.35415396
2016-08-30,30.75,79.75,0.43955994,0.45617676
2016-08-30,30.75,80.0,0.18398666,0.24323845
2016-08-30,31.0,79.0,0.3401394,0.31848907
2016-08-30,31.0,79.25,0.335207,0.33236504
2016-08-30,31.0,79.5,0.2657598,0.29327264
2016-08-30,31.0,79.75,0.15867615,0.2572422
2016-08-30,31.0,80.0,0.11433411,0.24234962
2016-08-31,30.25,79.0,0.48697853,0.47093582
2016-08-31,30.25,79.25,0.46542358,0.47893524
2016-08-31,30.25,79.5,0.44358698,0.4552002
2016-08-31,30.25,79.75,0.45163155,0.454031
2016-08-31,30.25,80.0,0.4775734,0.4735222
2016-08-31,30.5,79.0,0.43981424,0.43493906
2016-08-31,30.5,79.25,0.43079248,0.429217
2016-08-31,30.5,79.5,0.4066111,0.40632546
2016-08-31,30.5,79.75,0.330897,0.3296331
2016-08-31,30.5,80.0,0.3186175,0.3153
2016-08-31,30.75,79.0,0.44320107,0.413805
2016-08-31,30.75,79.25,0.4126587,0.40040588
2016-08-31,30.75,79.5,0.35488892,0.35534158
2016-08-31,30.75,79.75,0.4371395,0.4552021
2016-08-31,30.75,80.0,0.18122482,0.24133301
2016-08-31,31.0,79.0,0.33812523,0.3193035
2016-08-31,31.0,79.25,0.3348217,0.3334217
2016-08-31,31.0,79.5,0.2670466,0.2937622
2016-08-31,31.0,79.75,0.15719986,0.25547218
2016-08-31,31.0,80.0,0.11115074,0.24089622
2016-09-01,30.25,79.0,0.47647667,0.48164558
2016-09-01,30.25,79.25,0.46640396,0.4839115
2016-09-01,30.25,79.5,0.4451116,0.4617958
2016-09-01,30.25,79.75,0.4534397,0.456501
2016-09-01,30.25,80.0,0.47868347,0.47507095
2016-09-01,30.5,79.0,0.4421374,0.43660608
2016-09-01,30.5,79.25,0.43123117,0.42830658
2016-09-01,30.5,79.5,0.40555996,0.40544382
2016-09-01,30.5,79.75,0.33138147,0.3291092
2016-09-01,30.5,80.0,0.31860098,0.3156713
2016-09-01,30.75,79.0,0.4446926,0.41388893
2016-09-01,30.75,79.25,0.41119957,0.40029526
2016-09-01,30.75,79.5,0.35102463,0.35518646
2016-09-01,30.75,79.75,0.43296623,0.4537735
2016-09-01,30.75,80.0,0.17676163,0.23927689
2016-09-01,31.0,79.0,0.34077835,0.3203621
2016-09-01,31.0,79.25,0.33648872,0.33424377
2016-09-01,31.0,79.5,0.26623535,0.29392114
2016-09-01,31.0,79.75,0.15273285,0.2538128
2016-09-01,31.0,80.0,0.1062336,0.23947144
2016-09-02,30.25,79.0,0.47112083,0.47580147
2016-09-02,30.25,79.25,0.47045326,0.47995567
2016-09-02,30.25,79.5,0.43866095,0.45708084
2016-09-02,30.25,79.75,0.4527874,0.45673943
2016-09-02,30.25,80.0,0.4793892,0.4764862
2016-09-02,30.5,79.0,0.44004694,0.43523535
2016-09-02,30.5,79.25,0.42721176,0.42589188
2016-09-02,30.5,79.5,0.40081024,0.40255058
2016-09-02,30.5,79.75,0.32691193,0.32632318
2016-09-02,30.5,80.0,0.31694922,0.31456628
2016-09-02,30.75,79.0,0.4430294,0.41368294
2016-09-02,30.75,79.25,0.4084549,0.39931488
2016-09-02,30.75,79.5,0.34278488,0.35328928
2016-09-02,30.75,79.75,0.4238758,0.45141602
2016-09-02,30.75,80.0,0.16667175,0.23669624
2016-09-02,31.0,79.0,0.33685303,0.3206234
2016-09-02,31.0,79.25,0.33503914,0.33498955
2016-09-02,31.0,79.5,0.26358286,0.2936592
2016-09-02,31.0,79.75,0.14501,0.2521057
2016-09-02,31.0,80.0,0.09922218,0.23789024
2016-09-03,30.25,79.0,0.45887947,0.46941376
2016-09-03,30.25,79.25,0.46269417,0.47367287
2016-09-03,30.25,79.5,0.43485513,0.44814554
2016-09-03,30.25,79.75,0.44483376,0.45071793
2016-09-03,30.25,80.0,0.47219276,0.4732113
2016-09-03,30.5,79.0,0.4273707,0.43230438
2016-09-03,30.5,79.25,0.4141337,0.42133078
2016-09-03,30.5,79.5,0.38851082,0.39659035
2016-09-03,30.5,79.75,0.31078085,0.32102585
2016-09-03,30.5,80.0,0.3035965,0.31287256
2016-09-03,30.75,79.0,0.43418694,0.4099579
2016-09-03,30.75,79.25,0.40132904,0.3970852
2016-09-03,30.75,79.5,0.33246866,0.35013962
2016-09-03,30.75,79.75,0.41203117,0.44813538
2016-09-03,30.75,80.0,0.15351677,0.23358536
2016-09-03,31.0,79.0,0.3275795,0.31739616
2016-09-03,31.0,79.25,0.3300419,0.33402252
2016-09-03,31.0,79.5,0.25807953,0.29282126
2016-09-03,31.0,79.75,0.13643646,0.25032806
2016-09-03,31.0,80.0,0.092121124,0.23622322
2016-09-04,30.25,79.0,0.45139503,0.46207047
2016-09-04,30.25,79.25,0.4599476,0.47141266
2016-09-04,30.25,79.5,0.43522263,0.4466807
2016-09-04,30.25,79.75,0.4364071,0.44275665
2016-09-04,30.25,80.0,0.4610386,0.4651928
2016-09-04,30.5,79.0,0.41560745,0.4246788
2016-09-04,30.5,79.25,0.40736642,0.4141973
2016-09-04,30.5,79.5,0.38201988,0.38923815
2016-09-04,30.5,79.75,0.29749808,0.3120397
2016-09-04,30.5,80.0,0.2886823,0.3068695
2016-09-04,30.75,79.0,0.4276142,0.40424538
2016-09-04,30.75,79.25,0.39561844,0.39347076
2016-09-04,30.75,79.5,0.32358298,0.34612146
2016-09-04,30.75,79.75,0.40127945,0.44410324
2016-09-04,30.75,80.0,0.13990021,0.23001671
2016-09-04,31.0,79.0,0.31957054,0.31269646
2016-09-04,31.0,79.25,0.32504654,0.33173752
2016-09-04,31.0,79.5,0.2516683,0.29122925
2016-09-04,31.0,79.75,0.1286087,0.24850273
2016-09-04,31.0,80.0,0.0856266,0.23453712
2016-09-05,30.25,79.0,0.45669746,0.45763397
2016-09-05,30.25,79.25,0.47858238,0.4740162
2016-09-05,30.25,79.5,0.4548378,0.4500885
2016-09-05,30.25,79.75,0.43481255,0.43820763
2016-09-05,30.25,80.0,0.45541954,0.45906448
2016-09-05,30.5,79.0,0.4321874,0.42228952
2016-09-05,30.5,79.25,0.44405875,0.42281595
2016-09-05,30.5,79.5,0.41619956,0.39961413
2016-09-05,30.5,79.75,0.32445273,0.31205368
2016-09-05,30.5,80.0,0.2895902,0.30215582
2016-09-05,30.75,79.0,0.4334488,0.4016552
2016-09-05,30.75,79.25,0.40545082,0.3923149
2016-09-05,30.75,79.5,0.3300209,0.34385046
2016-09-05,30.75,79.75,0.40459442,0.44108582
2016-09-05,30.75,80.0,0.133852,0.22668839
2016-09-05,31.0,79.0,0.3184433,0.30882072
2016-09-05,31.0,79.25,0.32275772,0.32940674
2016-09-05,31.0,79.5,0.24765141,0.2894249
2016-09-05,31.0,79.75,0.12433815,0.24672318
2016-09-05,31.0,80.0,0.08209419,0.23295212
2016-09-06,30.25,79.0,0.45296097,0.45391655
2016-09-06,30.25,79.25,0.46974754,0.47037888
2016-09-06,30.25,79.5,0.4472033,0.44735208
2016-09-06,30.25,79.75,0.4287014,0.43431854
2016-09-06,30.25,80.0,0.4538021,0.45534134
2016-09-06,30.5,79.0,0.42748514,0.42262903
2016-09-06,30.5,79.25,0.42525354,0.42561212
2016-09-06,30.5,79.5,0.39610714,0.39982182
2016-09-06,30.5,79.75,0.30355835,0.31136832
2016-09-06,30.5,80.0,0.27925873,0.29862848
2016-09-06,30.75,79.0,0.42777443,0.4019394
2016-09-06,30.75,79.25,0.39908218,0.39276886
2016-09-06,30.75,79.5,0.32146326,0.34257254
2016-09-06,30.75,79.75,0.395586,0.43896675
2016-09-06,30.75,80.0,0.12641907,0.22364998
2016-09-06,31.0,79.0,0.31390953,0.30632973
2016-09-06,31.0,79.25,0.31897545,0.3274746
2016-09-06,31.0,79.5,0.2430814,0.28771338
2016-09-06,31.0,79.75,0.119888306,0.2450409
2016-09-06,31.0,80.0,0.07871437,0.23143578
2016-09-07,30.25,79.0,0.44777298,0.44996834
2016-09-07,30.25,79.25,0.46006203,0.46507645
2016-09-07,30.25,79.5,0.43924713,0.44216666
2016-09-07,30.25,79.75,0.42180634,0.4297638
2016-09-07,30.25,80.0,0.4472828,0.4523735
2016-09-07,30.5,79.0,0.42315802,0.42089462
2016-09-07,30.5,79.25,0.41321436,0.41931534
2016-09-07,30.5,79.5,0.38156298,0.39149815
2016-09-07,30.5,79.75,0.28615823,0.30362448
2016-09-07,30.5,80.0,0.26690802,0.2939199
2016-09-07,30.75,79.0,0.42072105,0.39831161
2016-09-07,30.75,79.25,0.3917446,0.39040375
2016-09-07,30.75,79.5,0.3112246,0.33934912
2016-09-07,30.75,79.75,0.38420296,0.43572044
2016-09-07,30.75,80.0,0.117479324,0.22031212
2016-09-07,31.0,79.0,0.3056774,0.30301857
2016-09-07,31.0,79.25,0.3136387,0.32519913
2016-09-07,31.0,79.5,0.23774974,0.2858747
2016-09-07,31.0,79.75,0.11494064,0.24340439
2016-09-07,31.0,80.0,0.074430466,0.22987747
2016-09-08,30.25,79.0,0.4602127,0.44851112
2016-09-08,30.25,79.25,0.45640373,0.46065712
2016-09-08,30.25,79.5,0.42811713,0.43652344
2016-09-08,30.25,79.75,0.41293716,0.4247055
2016-09-08,30.25,80.0,0.43928146,0.44801903
2016-09-08,30.5,79.0,0.42539725,0.41919708
2016-09-08,30.5,79.25,0.40651068,0.4130999
2016-09-08,30.5,79.5,0.37011126,0.38278878
2016-09-08,30.5,79.75,0.27153015,0.2948049
2016-09-08,30.5,80.0,0.25513968,0.28874588
2016-09-08,30.75,79.0,0.41650963,0.3944664
2016-09-08,30.75,79.25,0.38692665,0.38747787
2016-09-08,30.75,79.5,0.30264917,0.33558527
2016-09-08,30.75,79.75,0.3743477,0.43195152
2016-09-08,30.75,80.0,0.10944748,0.21690941
2016-09-08,31.0,79.0,0.2990818,0.29953766
2016-09-08,31.0,79.25,0.3089962,0.3228073
2016-09-08,31.0,79.5,0.2327919,0.28398004
2016-09-08,31.0,79.75,0.110687256,0.24183464
2016-09-08,31.0,80.0,0.070747375,0.22833061
2016-09-09,30.25,79.0,0.44999695,0.44690895
2016-09-09,30.25,79.25,0.44696617,0.4560871
2016-09-09,30.25,79.5,0.42318472,0.43072382
2016-09-09,30.25,79.75,0.41109848,0.4196453
2016-09-09,30.25,80.0,0.43428612,0.44367027
2016-09-09,30.5,79.0,0.42847696,0.42267862
2016-09-09,30.5,79.25,0.41720328,0.412515
2016-09-09,30.5,79.5,0.3783027,0.37838066
2016-09-09,30.5,79.75,0.27129874,0.28779092
2016-09-09,30.5,80.0,0.24870174,0.28389612
2016-09-09,30.75,79.0,0.41364098,0.39175987
2016-09-09,30.75,79.25,0.38728142,0.38549995
2016-09-09,30.75,79.5,0.29933548,0.33231735
2016-09-09,30.75,79.75,0.3696041,0.42843056
2016-09-09,30.75,80.0,0.10419083,0.21378326
2016-09-09,31.0,79.0,0.2935753,0.29629517
2016-09-09,31.0,79.25,0.3051262,0.32056236
2016-09-09,31.0,79.5,0.22888692,0.28217188
2016-09-09,31.0,79.75,0.10769653,0.24034119
2016-09-09,31.0,80.0,0.06803131,0.22685242
2016-09-10,30.25,79.0,0.44166946,0.44327164
2016-09-10,30.25,79.25,0.4501114,0.4519825
2016-09-10,30.25,79.5,0.44195685,0.43001556
2016-09-10,30.25,79.75,0.43545723,0.4207058
2016-09-10,30.25,80.0,0.44874763,0.44099808
2016-09-10,30.5,79.0,0.4238955,0.42024612
2016-09-10,30.5,79.25,0.41734824,0.41211954
2016-09-10,30.5,79.5,0.3819987,0.37855107
2016-09-10,30.5,79.75,0.27594757,0.2842382
2016-09-10,30.5,80.0,0.24769337,0.27992883
2016-09-10,30.75,79.0,0.4111023,0.38894272
2016-09-10,30.75,79.25,0.38536453,0.3839016
2016-09-10,30.75,79.5,0.2962087,0.32983145
2016-09-10,30.75,79.75,0.36626625,0.4256153
2016-09-10,30.75,80.0,0.100559235,0.21100044
2016-09-10,31.0,79.0,0.28941154,0.29338646
2016-09-10,31.0,79.25,0.30160522,0.3185196
2016-09-10,31.0,79.5,0.2254804,0.28053156
2016-09-10,31.0,79.75,0.1057663,0.23895645
2016-09-10,31.0,80.0,0.06601524,0.22545624
2016-09-11,30.25,79.0,0.4594555,0.4425869
2016-09-11,30.25,79.25,0.4747715,0.45802116
2016-09-11,30.25,79.5,0.46101633,0.447745
2016-09-11,30.25,79.75,0.4535122,0.44080925
2016-09-11,30.25,80.0,0.47464943,0.45796204
2016-09-11,30.5,79.0,0.44253412,0.42855072
2016-09-11,30.5,79.25,0.42670822,0.42469916
2016-09-11,30.5,79.5,0.39420998,0.38587782
2016-09-11,30.5,79.75,0.28370285,0.28346887
2016-09-11,30.5,80.0,0.25969186,0.27747092
2016-09-11,30.75,79.0,0.4146595,0.38824272
2016-09-11,30.75,79.25,0.3903389,0.3834591
2016-09-11,30.75,79.5,0.29472733,0.327713
2016-09-11,30.75,79.75,0.36195374,0.42302704
2016-09-11,30.75,80.0,0.097660065,0.20844841
2016-09-11,31.0,79.0,0.2860489,0.29089928
2016-09-11,31.0,79.25,0.29829597,0.31666756
2016-09-11,31.0,79.5,0.22197342,0.27900824
2016-09-11,31.0,79.75,0.10405731,0.23766708
2016-09-11,31.0,80.0,0.06442642,0.22413826
2016-09-12,30.25,79.0,0.483778,0.45035934
2016-09-12,30.25,79.25,0.48112106,0.47036934
2016-09-12,30.25,79.5,0.4544843,0.45615387
2016-09-12,30.25,79.75,0.45640755,0.44841576
2016-09-12,30.25,80.0,0.47725868,0.46987915
2016-09-12,30.5,79.0,0.44501114,0.44532266
2016-09-12,30.5,79.25,0.41848245,0.43012872
2016-09-12,30.5,79.5,0.39815605,0.3916948
2016-09-12,30.5,79.75,0.2846972,0.28371683
2016-09-12,30.5,80.0,0.26683173,0.27747217
2016-09-12,30.75,79.0,0.42053986,0.38977623
2016-09-12,30.75,79.25,0.39667892,0.38469505
2016-09-12,30.75,79.5,0.2937406,0.32609177
2016-09-12,30.75,79.75,0.35796738,0.42061043
2016-09-12,30.75,80.0,0.09582901,0.20613289
2016-09-12,31.0,79.0,0.28254128,0.28863144
2016-09-12,31.0,79.25,0.2952118,0.3149433
2016-09-12,31.0,79.5,0.219045,0.27759042
2016-09-12,31.0,79.75,0.10297966,0.2364769
2016-09-12,31.0,80.0,0.063547134,0.22293472
2016-09-13,30.25,79.0,0.46753502,0.45493507
2016-09-13,30.25,79.25,0.47659874,0.47044373
2016-09-13,30.25,79.5,0.45715967,0.4547526
2016-09-13,30.25,79.75,0.45837212,0.451746
2016-09-13,30.25,80.0,0.48043442,0.47315025
2016-09-13,30.5,79.0,0.4404017,0.43937936
2016-09-13,30.5,79.25,0.4179001,0.42293802
2016-09-13,30.5,79.5,0.38518524,0.38815138
2016-09-13,30.5,79.75,0.28000894,0.28297043
2016-09-13,30.5,80.0,0.2665367,0.27806473
2016-09-13,30.75,79.0,0.41348076,0.3901062
2016-09-13,30.75,79.25,0.38826942,0.3850212
2016-09-13,30.75,79.5,0.2868525,0.32432938
2016-09-13,30.75,79.75,0.35279465,0.41823006
2016-09-13,30.75,80.0,0.09297562,0.20391464
2016-09-13,31.0,79.0,0.27837563,0.28651047
2016-09-13,31.0,79.25,0.29208946,0.3133831
2016-09-13,31.0,79.5,0.21646245,0.27630106
2016-09-13,31.0,79.75,0.10223961,0.23537827
2016-09-13,31.0,80.0,0.06282425,0.2218113
2016-09-14,30.25,79.0,0.4657116,0.45377922
2016-09-14,30.25,79.25,0.4774227,0.47229767
2016-09-14,30.25,79.5,0.45285925,0.45923486
2016-09-14,30.25,79.75,0.45882797,0.4551754
2016-09-14,30.25,80.0,0.47756767,0.4739933
2016-09-14,30.5,79.0,0.43580374,0.4348564
2016-09-14,30.5,79.25,0.41523996,0.41755295
2016-09-14,30.5,79.5,0.37860787,0.38383484
2016-09-14,30.5,79.75,0.27649307,0.2819252
2016-09-14,30.5,80.0,0.26497522,0.2792562
2016-09-14,30.75,79.0,0.41020203,0.38795662
2016-09-14,30.75,79.25,0.38301468,0.38339996
2016-09-14,30.75,79.5,0.2805036,0.32204184
2016-09-14,30.75,79.75,0.34732628,0.4157734
2016-09-14,30.75,80.0,0.08978844,0.20175362
2016-09-14,31.0,79.0,0.27407074,0.28439522
2016-09-14,31.0,79.25,0.2889614,0.31188393
2016-09-14,31.0,79.5,0.21390407,0.27508673
2016-09-14,31.0,79.75,0.10151482,0.23436546
2016-09-14,31.0,80.0,0.06204796,0.22072983
2016-09-15,30.25,79.0,0.45762444,0.45111656
2016-09-15,30.25,79.25,0.47154236,0.46949768
2016-09-15,30.25,79.5,0.4454778,0.4563497
2016-09-15,30.25,79.75,0.45772362,0.45394516
2016-09-15,30.25,80.0,0.47787857,0.4720459
2016-09-15,30.5,79.0,0.43094507,0.42965445
2016-09-15,30.5,79.25,0.40832266,0.41249084
2016-09-15,30.5,79.5,0.37057748,0.37838235
2016-09-15,30.5,79.75,0.2685814,0.27855554
2016-09-15,30.5,80.0,0.25860468,0.27792993
2016-09-15,30.75,79.0,0.40834427,0.38586617
2016-09-15,30.75,79.25,0.37879944,0.38142776
2016-09-15,30.75,79.5,0.27474213,0.31960425
2016-09-15,30.75,79.75,0.34176445,0.41329765
2016-09-15,30.75,80.0,0.08654976,0.19969368
2016-09-15,31.0,79.0,0.27087212,0.28246307
2016-09-15,31.0,79.25,0.28628922,0.31049728
2016-09-15,31.0,79.5,0.21155675,0.2739563
2016-09-15,31.0,79.75,0.10083771,0.23342323
2016-09-15,31.0,80.0,0.061388016,0.21970558
2016-09-16,30.25,79.0,0.44919395,0.4475975
2016-09-16,30.25,79.25,0.46296692,0.46583176
2016-09-16,30.25,79.5,0.44075775,0.44962183
2016-09-16,30.25,79.75,0.44867325,0.4512844
2016-09-16,30.25,80.0,0.46961212,0.47098923
2016-09-16,30.5,79.0,0.42385736,0.42547354
2016-09-16,30.5,79.25,0.39988708,0.4074491
2016-09-16,30.5,79.5,0.36063132,0.3727222
2016-09-16,30.5,79.75,0.25756708,0.27495956
2016-09-16,30.5,80.0,0.2512156,0.2767817
2016-09-16,30.75,79.0,0.40369797,0.383749
2016-09-16,30.75,79.25,0.37410355,0.3793373
2016-09-16,30.75,79.5,0.26908493,0.31707382
2016-09-16,30.75,79.75,0.3359394,0.41077805
2016-09-16,30.75,80.0,0.08304787,0.19768524
2016-09-16,31.0,79.0,0.26690865,0.2806301
2016-09-16,31.0,79.25,0.28334808,0.30919456
2016-09-16,31.0,79.5,0.20931244,0.27288565
2016-09-16,31.0,79.75,0.100214005,0.23254776
2016-09-16,31.0,80.0,0.06085968,0.21872711
2016-09-17,30.25,79.0,0.43825722,0.44275665
2016-09-17,30.25,79.25,0.451519,0.45970726
2016-09-17,30.25,79.5,0.43460718,0.4418017
2016-09-17,30.25,79.75,0.43564415,0.44317055
2016-09-17,30.25,80.0,0.4586792,0.46334267
2016-09-17,30.5,79.0,0.41258112,0.4201444
2016-09-17,30.5,79.25,0.38988242,0.40175882
2016-09-17,30.5,79.5,0.35049522,0.36600155
2016-09-17,30.5,79.75,0.24276225,0.26933798
2016-09-17,30.5,80.0,0.23769633,0.2738813
2016-09-17,30.75,79.0,0.39682388,0.38077927
2016-09-17,30.75,79.25,0.36877632,0.3770256
2016-09-17,30.75,79.5,0.26376215,0.31453705
2016-09-17,30.75,79.75,0.33054924,0.40824318
2016-09-17,30.75,80.0,0.07985115,0.19574165
2016-09-17,31.0,79.0,0.2619629,0.2787876
2016-09-17,31.0,79.25,0.280159,0.3079357
2016-09-17,31.0,79.5,0.20730846,0.271876
2016-09-17,31.0,79.75,0.09978485,0.2317295
2016-09-17,31.0,80.0,0.060480118,0.21780205
2016-09-18,30.25,79.0,0.43016052,0.437809
2016-09-18,30.25,79.25,0.4468403,0.45424843
2016-09-18,30.25,79.5,0.43138757,0.43555322
2016-09-18,30.25,79.75,0.42747498,0.43579483
2016-09-18,30.25,80.0,0.45194626,0.45725632
2016-09-18,30.5,79.0,0.4015007,0.41330972
2016-09-18,30.5,79.25,0.3827413,0.39598083
2016-09-18,30.5,79.5,0.3439399,0.3598158
2016-09-18,30.5,79.75,0.23131688,0.2633387
2016-09-18,30.5,80.0,0.22720973,0.2702713
2016-09-18,30.75,79.0,0.3913231,0.37731552
2016-09-18,30.75,79.25,0.3645134,0.3746109
2016-09-18,30.75,79.5,0.2594312,0.312116
2016-09-18,30.75,79.75,0.3259201,0.40577507
2016-09-18,30.75,80.0,0.07701874,0.19389343
2016-09-18,31.0,79.0,0.25782013,0.27698708
2016-09-18,31.0,79.25,0.27744484,0.30673218
2016-09-18,31.0,79.5,0.20558421,0.27092233
2016-09-18,31.0,79.75,0.09935951,0.23096275
2016-09-18,31.0,80.0,0.060092926,0.21691132
2016-09-19,30.25,79.0,0.42020988,0.43283844
2016-09-19,30.25,79.25,0.43581963,0.44914627
2016-09-19,30.25,79.5,0.4223442,0.43007913
2016-09-19,30.25,79.75,0.41981888,0.42978477
2016-09-19,30.25,80.0,0.44566917,0.45248985
2016-09-19,30.5,79.0,0.3951632,0.40740713
2016-09-19,30.5,79.25,0.38694763,0.39223862
2016-09-19,30.5,79.5,0.34653726,0.35574088
2016-09-19,30.5,79.75,0.22314835,0.25779343
2016-09-19,30.5,80.0,0.21848805,0.26659903
2016-09-19,30.75,79.0,0.38944817,0.37431908
2016-09-19,30.75,79.25,0.36458588,0.3726349
2016-09-19,30.75,79.5,0.25769678,0.30996832
2016-09-19,30.75,79.75,0.32209206,0.40342903
2016-09-19,30.75,80.0,0.07444,0.19210434
2016-09-19,31.0,79.0,0.2557354,0.2753029
2016-09-19,31.0,79.25,0.27580833,0.30560303
2016-09-19,31.0,79.5,0.20450974,0.2700297
2016-09-19,31.0,79.75,0.09890556,0.23024178
2016-09-19,31.0,80.0,0.059625626,0.21601105
2016-09-20,30.25,79.0,0.41138077,0.42752457
2016-09-20,30.25,79.25,0.42913628,0.44369888
2016-09-20,30.25,79.5,0.42052206,0.42498145
2016-09-20,30.25,79.75,0.42010307,0.425045
